note,target_hz,block,elapsed_s,gesture,rms,algorithm,frequency_hz,cents
F#5,739.9888454232688,13,3.265504034992773,free sweep (52% of recording),0.009260265156626701,librosa,752.5150414884083,29.060274499880293
F#5,739.9888454232688,14,3.514980542997364,free sweep (56% of recording),0.008962069638073444,loiacono,751.3859792198068,26.46080633908496
F#5,739.9888454232688,14,3.517084330000216,free sweep (56% of recording),0.008962069638073444,librosa,754.1990178387731,32.9300975647447
F#5,739.9888454232688,15,3.7689802249951754,free sweep (60% of recording),0.009102229960262775,loiacono,757.9868141908695,41.60307358589848
F#5,739.9888454232688,15,3.771239812980639,free sweep (60% of recording),0.009102229960262775,librosa,752.9487223250562,30.05771205985102
F#5,739.9888454232688,16,4.016390536999097,free sweep (65% of recording),0.00955748651176691,loiacono,754.6501298892636,33.96529789103213
F#5,739.9888454232688,16,4.0184244029805996,free sweep (65% of recording),0.00955748651176691,librosa,757.4378370055904,40.34876109185221
F#5,739.9888454232688,17,4.262579338013893,free sweep (69% of recording),0.010456237941980362,loiacono,760.6626842410883,47.703970653708545
F#5,739.9888454232688,17,4.264686962007545,free sweep (69% of recording),0.010456237941980362,librosa,764.8206080381073,57.14144809202978
F#5,739.9888454232688,18,4.515649296983611,free sweep (73% of recording),0.009234127588570118,loiacono,749.196855507247,21.409584760782263
F#5,739.9888454232688,18,4.5176280189771205,free sweep (73% of recording),0.009234127588570118,librosa,762.219338634969,51.2432258125847
F#5,739.9888454232688,19,4.7629439320007805,free sweep (77% of recording),0.009481126442551613,loiacono,752.3283394081362,28.630694911518802
F#5,739.9888454232688,19,4.765200845984509,free sweep (77% of recording),0.009481126442551613,librosa,751.4686990579758,26.651386842424444
F#5,739.9888454232688,20,5.0168026800092775,free sweep (81% of recording),0.00957387313246727,loiacono,755.1023667657772,35.00245849055453
F#5,739.9888454232688,20,5.018826927989721,free sweep (81% of recording),0.00957387313246727,librosa,761.9516762714101,50.635175669026516
F#5,739.9888454232688,21,5.267427562008379,free sweep (85% of recording),0.010726873762905598,loiacono,748.381251578406,19.523871521407063
F#5,739.9888454232688,21,5.269045257009566,free sweep (85% of recording),0.010726873762905598,librosa,767.8284112007022,63.93650406056986
F#5,739.9888454232688,22,5.51715903900913,free sweep (90% of recording),0.00922799576073885,loiacono,757.374119001276,40.20311822412165
F#5,739.9888454232688,22,5.519848583993735,free sweep (90% of recording),0.00922799576073885,librosa,752.1363308263498,28.18879447625666
F#5,739.9888454232688,23,5.767349185975036,free sweep (94% of recording),0.009266344830393791,loiacono,749.4055139245124,21.891682702567365
F#5,739.9888454232688,23,5.769920569000533,free sweep (94% of recording),0.009266344830393791,librosa,751.6958972315193,27.174727024717825
F#5,739.9888454232688,24,6.016527474013856,free sweep (98% of recording),0.009173733182251453,loiacono,742.6461900420617,6.20582989109954
F#5,739.9888454232688,24,6.018248642998515,free sweep (98% of recording),0.009173733182251453,librosa,751.3178056003004,26.303723495998145
G5,783.9908719634985,1,0.27023648301837966,free sweep ( 2% of recording),0.008185142651200294,loiacono,735.4132459110542,-110.7380342113781
G5,783.9908719634985,1,0.27190075401449576,free sweep ( 2% of recording),0.008185142651200294,librosa,766.0216228227345,-40.14208893972828
G5,783.9908719634985,2,0.5154929439886473,free sweep ( 6% of recording),0.007991276681423187,loiacono,850.608439491017,141.18997434541959
G5,783.9908719634985,2,0.5173189689812716,free sweep ( 6% of recording),0.007991276681423187,librosa,938.2978723404256,311.05096415593806
G5,783.9908719634985,3,0.7619726400007494,free sweep (10% of recording),0.007968542166054249,loiacono,720.0788029736565,-147.21846990360754
G5,783.9908719634985,3,0.7636305900232401,free sweep (10% of recording),0.007968542166054249,librosa,938.2978723404256,311.05096415593806
G5,783.9908719634985,4,1.0170202289882582,free sweep (15% of recording),0.008047617971897125,loiacono,743.531349232412,-91.73194285827647
G5,783.9908719634985,4,1.0190692429896444,free sweep (15% of recording),0.008047617971897125,librosa,750.4895979620885,-75.60573760390241
G5,783.9908719634985,5,1.2626012889959384,free sweep (19% of recording),0.008062354288995266,loiacono,714.3602964350889,-161.02194985707476
G5,783.9908719634985,5,1.2643439679814037,free sweep (19% of recording),0.008062354288995266,librosa,742.2227049878272,-94.78166707579582
G5,783.9908719634985,6,1.517232376994798,free sweep (23% of recording),0.00802429486066103,loiacono,659.2551138257398,-299.9999999999999
G5,783.9908719634985,6,1.5189389580045827,free sweep (23% of recording),0.00802429486066103,librosa,658.2089552238806,-302.74944238022397
G5,783.9908719634985,7,1.7623722199932672,free sweep (27% of recording),0.00804926548153162,loiacono,659.2551138257398,-299.9999999999999
G5,783.9908719634985,7,1.764453493990004,free sweep (27% of recording),0.00804926548153162,librosa,658.2089552238806,-302.74944238022397
G5,783.9908719634985,8,2.0166147190029733,free sweep (31% of recording),0.007986937649548054,loiacono,709.7378397636537,-172.26075746592846
G5,783.9908719634985,8,2.0187956700101495,free sweep (31% of recording),0.007986937649548054,librosa,938.2978723404256,311.05096415593806
G5,783.9908719634985,9,2.268624357995577,free sweep (35% of recording),0.007968527264893055,loiacono,854.2111623928507,148.50707210155832
G5,783.9908719634985,9,2.270707145013148,free sweep (35% of recording),0.007968527264893055,librosa,938.2978723404256,311.05096415593806
G5,783.9908719634985,10,2.5163280200213194,free sweep (40% of recording),0.00834838766604662,loiacono,854.0276495420579,148.13510572924963
G5,783.9908719634985,10,2.517844956018962,free sweep (40% of recording),0.00834838766604662,librosa,658.2089552238806,-302.74944238022397
G5,783.9908719634985,11,2.762516440998297,free sweep (44% of recording),0.0080673573538661,loiacono,659.2551138257398,-299.9999999999999
G5,783.9908719634985,11,2.764581082999939,free sweep (44% of recording),0.0080673573538661,librosa,658.2089552238806,-302.74944238022397
G5,783.9908719634985,12,3.016712301003281,free sweep (48% of recording),0.008018266409635544,loiacono,659.2551138257398,-299.9999999999999
